label,tweet_id,tweet_text
#stopasianhate,1.38E+18,How can Asian Americans possibly feel safe when the very people paid to protect their civil liberties take them away instead?? This has to stop! #███████ https://t.co/jwAU5cOqK1
#vaccine,1.38E+18,"Excited to share this item from my #███████ shop: Home Decor Face Mask PUPPY Dog Christmas Ornament in Felt, #███████ Quarantine Gift #███████ -19 #███████ https://t.co/3WASi67KJL https://t.co/2ST68d8Fdv"
#vaccine,1.38E+18,"@AboveRubiesUSA As long as the believers are good people who are vaccinated, God supports them. Vaccines are #███████.  #███████ #███████ #███████s #███████"
#covid,1.38E+18,"Israel, with a large part of its population immunized, today took another step towards normality
#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/MqPuI3unoX"
#covid,1.38E+18,"@IngrahamAngle Now Fauci is weighing in on gun violence but refuses to discuss Covid at the border!  #███████ #███████ 

https://t.co/Ob74gpgReF"
#covid,1.38E+18,"@BuckSexton Now Fauci is weighing in on gun violence but refuses to discuss Covid at the border!  #███████ #███████ 

https://t.co/Ob74gpgReF"
#covid,1.38E+18,"@redsteeze Now Fauci is weighing in on gun violence but refuses to discuss Covid at the border!  #███████ #███████ 

https://t.co/Ob74gpgReF"
#vaccine,1.38E+18,"?? Population reduction by two means via #███████ #███████ #███████ :
sterilization and outright murder:

Everyone involved knows EXACTLY what they are doing:

??Global GENOCIDE

?Origins of Covid:
https://t.co/LkKoZUxrgY
?All the ????????????????:
https://t.co/0XHIHmcLiU https://t.co/ko8GDpoD62"
#vaccine,1.38E+18,"@King_Kozi Shame on those
Promoting the #███████ 
Campaign !!
This #███████ has not been fda licensed, has Never shown to stop transmission of #███████
&amp; has Over 2,342 Deaths &amp; 57K injuries reported so far !!
Worst of all...if you get injured or die you cant sue them."
#china,1.38E+18,". @tripcomgroup company summary

You can download the complete report here: https://t.co/Fzi2b0Lnde

#███████ #███████ $TCOM #███████ https://t.co/b8i4YDDn3o"
#china,1.38E+18,"As @tripcomgroup will have its secondary listing today, @CIMK15 publishes an up-to-date company analysis on this interesting company from the #███████ industry. 

You can download the complete report here: https://t.co/Fzi2b0Lnde

#███████ #███████ $TCOM https://t.co/WIZYUNJcaY"
#china,1.38E+18,"I'm never kidding! $NEO 

Wait for it #███████ https://t.co/KJFK6MDzTh https://t.co/R50rzH7Jqj"
#vaccine,1.38E+18,"Damn I will never drink @SamuelAdamsBeer beer again after their #███████ commercial, I’m only one person but if you love #███████ think of what they’re doing and make your own decision!"
#vaccine,1.38E+18,"Everyone is worrying about a COVID-19 vaccine and I just learned that my Tetanus immunization expired a month ago! ??????

#███████ #███████ #███████ #███████"
#vaccine,1.38E+18,"Suddenly, being 40 years old is the greatest thing in the world....#███████ #███████ #███████"
#vaccine,1.38E+18,The Ontario 40+ crowd racing to get the #███████ #███████ now that it’s opening up on Tuesday .... #███████ ???♂? ???♀? ?? # https://t.co/cqBhyEr7oE
#vaccine,1.38E+18,"pfamily pfoto from our first post-vaccination adventure! fitz got to see @manion_tc and @jonpokesflies and rated it a 14/10 outing #███████ #███████ #███████
???? https://t.co/X67MXsf9sY"
#covid,1.38E+18,"If They Tell You, That You Have #███████... Insist On The Evidence! #███████ Suits, Are Healing #███████ Immediately! https://t.co/Y1tVL6jjhb"
#covid,1.38E+18,Tomorrow I go for the first big shot! With out batting an eye it’s what I need to do not for me but hopefully to protect my son who has type one diabetes. This truly scares the crap out of me and I don’t scare easily.  Do your part to protect yourself but also others. #███████-19
