label,tweet_id,tweet_text
#vaccine,1383405570791641095,New concerns on marijuana and driving https://t.co/kydB02HxoQ  #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ Please Retweet
#vaccine,1383405501757620225,"+++ Merkel vaccinated with Astrazeneca

❗ Latest #███████ from #███████
👉 https://t.co/glkEj2yZ8L

#███████DE #███████ #███████ #███████ #███████ #███████ https://t.co/M3aLfizT8Y"
#biden,1383405881337864197,Joe #███████ is showing all the classic signs of dementia. https://t.co/bTKYGXO6jG
#biden,1383405675204669441,"Hello everyone, Are you looking for a line art design or vector tracing?
Please hire me at Fiverr 
https://t.co/hJXc5ruxn6

#███████ #███████ #███████ #███████ #███████ #███████ #███████  #███████ #███████ #███████ #███████ #███████ #███████"
#china,1383406743112151047,"@IndoPac_Info Should Aussies be so out of their dumb minds, #███████ won’t mind, alongside liberating #███████, liberating indigenous peoples of #███████ from White Anglo-Saxon Protestant occupation.
The People’s Liberation Army are born to liberate peoples, quite the destined mission."
#china,1383407016345935872,"Recent public opinion poll in Iran by @UofMaryland

Majority of #███████ say #███████ should strengthen its ties with #███████ nations such as #███████ vs #███████ nations like #███████ #███████ #███████.

https://t.co/28R6FZWWcp… https://t.co/7ow9YIDB7h"
#china,1383407004878721024,@AP Hey #███████ I thought #███████ were your homeboys?
#inflation,1383407034154946564,"#███████ #███████ #███████ 

I am hearing chatter from a couple of different hedge fund buddies that there is a plot for funds to stand for delivery of 35,000 #███████ #███████ contracts in May. 35,000 x 5,000 = 175,000,000 OZ.

There are a couple whales involved.."
#stopasianhate,1383407420555239431,More disgusting Asian hatred. Ban Mi Barrio and sack all involved. Send a very clear message that this will not be tolerated @nytimes @BTS_twt @bts_bighit #███████ #███████ https://t.co/wW0AHmqAmB
#vaccine,1383407993723637760,"@PiyushGoyal @OfficeofUT 'Like #███████ document, #███████ #███████ certificates should have #███████'s photo too': Maharashtra Minister Nawab Malik. @narendramodi"
