claim_id,claim_postal_code,claim_cause,claim_liable,claim_num_injured,claim_num_third_parties,claim_num_vehicles,claim_police,claim_language,claim_vehicle_id,claim_vehicle_brand,claim_vehicle_date_inuse,claim_vehicle_cyl,claim_vehicle_load,claim_vehicle_power,policy_holder_id,policy_holder_postal_code,policy_holder_form,policy_holder_year_birth,policy_holder_expert_id,driver_id,driver_postal_code,driver_year_birth,driver_expert_id,driver_vehicle_id,third_party_1_id,third_party_1_postal_code,third_party_1_vehicle_type,third_party_1_form,third_party_1_year_birth,third_party_1_vehicle_id,third_party_1_expert_id,third_party_2_id,third_party_2_postal_code,third_party_2_injured,third_party_2_vehicle_type,third_party_2_form,third_party_2_year_birth,third_party_2_country,third_party_2_vehicle_id,third_party_2_expert_id,repair_id,repair_postal_code,repair_form,repair_year_birth,repair_country,policy_date_start,policy_date_next_expiry,policy_date_last_renewed,policy_num_changes,policy_premium_100,policy_coverage_1000,policy_coverage_type,_third_party_3_withinfo,claim_date_interval,claim_date_occured_year,claim_date_occured_month,claim_hour_occured
36550,90,2,1,0,1,2,0,2.0,35000,19,159.0,1896.0,2.51,85.0,5542,90.0,1,43.0,0,5258,90.0,43.0,0,35007,3437,18.0,2,2,,25977,0,0,,0,0,0,,0,0,0,0,,0,,0,98.0,10.0,10.0,0,6.0,,44,,5,2017,6,
42823,18,2,1,0,1,3,0,2.0,36491,28,121.0,1248.0,1.67,55.0,13860,18.0,0,49.0,0,8656,18.0,60.0,0,36500,18246,18.0,2,2,,8874,0,0,,0,0,0,,0,0,0,0,,0,,0,366.0,3.0,3.0,1,8.0,13.0,15,,4,2017,7,
42105,13,0,0,0,0,1,0,1.0,20963,27,87.0,1997.0,1.92,66.0,1224,13.0,0,39.0,0,1152,13.0,39.0,0,20968,0,,0,0,,0,0,0,,0,0,0,,0,0,0,1843,10.0,2,,1,86.0,10.0,10.0,0,8.0,16.0,60,,1,2017,7,
42834,39,3,0,0,0,1,0,2.0,6044,7,76.0,1396.0,1.71,66.0,24159,39.0,0,32.0,0,22716,39.0,32.0,0,6046,0,,0,0,,0,0,0,,0,0,0,,0,0,0,2666,39.0,2,,1,77.0,7.0,7.0,3,6.0,14.0,18,,24,2017,7,
41834,12,2,1,0,1,3,0,2.0,17,2,85.0,1995.0,2.04,100.0,9070,29.0,1,,0,8536,29.0,,0,17,18929,25.0,2,3,,17894,0,0,,0,0,0,,0,0,0,0,,0,,0,61.0,11.0,11.0,0,15.0,34.0,24,,12,2017,7,
10966,89,2,0,0,1,2,0,1.0,6950,29,132.0,1896.0,1.89,77.0,1547,77.0,0,26.0,0,1454,77.0,26.0,0,6951,815,85.0,2,3,,26114,0,0,,0,0,0,,0,0,0,3390,77.0,2,,1,48.0,0.0,0.0,3,16.0,,66,,1,2017,1,
16028,96,2,0,0,1,2,0,2.0,34488,5,93.0,2231.0,2.14,110.0,4326,96.0,1,73.0,0,4082,96.0,73.0,0,34494,24232,95.0,2,3,,10302,0,0,,0,0,0,,0,0,0,450,95.0,2,,1,13.0,11.0,11.0,0,3.0,,14,,4,2017,2,
58181,86,2,1,0,1,2,0,2.0,12265,10,146.0,2148.0,2.94,110.0,14911,86.0,1,35.0,0,13990,86.0,35.0,0,12266,17199,86.0,2,1,62.0,30223,0,0,,0,0,0,,0,0,0,0,,0,,0,97.0,11.0,11.0,0,8.0,34.0,51,,6,2017,11,11.0
50458,91,3,0,0,0,2,0,2.0,29594,28,39.0,1598.0,2.1,125.0,6030,91.0,1,62.0,35,5728,91.0,62.0,68,29600,0,,0,0,,0,0,0,,0,0,0,,0,0,0,4244,91.0,2,,1,41.0,7.0,7.0,0,12.0,34.0,40,,1,2017,9,
41568,22,2,1,0,2,3,1,2.0,9570,2,116.0,1995.0,2.05,120.0,8181,22.0,1,35.0,0,7723,22.0,35.0,0,9572,11273,20.0,0,2,,0,36,465,92.0,1,6,1,,1,2257,0,1988,91.0,2,,1,72.0,12.0,12.0,0,7.0,31.0,68,,6,2017,7,
36160,39,2,0,0,1,2,0,2.0,14008,27,60.0,1560.0,1.77,68.0,14050,39.0,1,65.0,0,13191,39.0,65.0,0,14008,10791,10.0,2,2,,21409,0,0,,0,0,0,,0,0,0,1830,39.0,2,,1,785.0,6.0,6.0,1,6.0,13.0,22,,2,2017,6,
50955,20,2,0,0,0,3,0,2.0,25986,18,58.0,1198.0,1.43,72.0,12510,25.0,0,60.0,0,11437,91.0,,0,25993,0,,0,0,,0,0,0,,0,0,0,,0,0,0,2853,91.0,2,,1,33.0,3.0,3.0,0,7.0,11.0,9,,6,2017,9,
27281,85,2,1,1,2,2,0,2.0,22420,5,247.0,1332.0,1.34,55.0,8933,85.0,1,81.0,0,8407,85.0,81.0,0,22425,4920,85.0,0,1,54.0,0,0,2924,85.0,1,2,2,,1,1866,0,0,,0,,0,47.0,1.0,1.0,0,3.0,,44,,2,2017,4,
14659,92,2,1,0,1,2,0,2.0,26473,18,106.0,1461.0,1.93,78.0,19733,92.0,0,38.0,0,18529,92.0,38.0,0,26480,10179,92.0,2,3,59.0,28727,0,0,,0,0,0,,0,0,0,0,,0,,0,66.0,6.0,6.0,0,4.0,,44,,2,2017,1,
54914,41,2,0,0,1,2,0,1.0,33181,27,137.0,1560.0,1.85,80.0,20114,40.0,0,51.0,0,18898,40.0,51.0,0,33188,17088,41.0,2,3,,7703,0,0,,0,0,0,,0,0,0,2588,40.0,2,,1,61.0,11.0,11.0,0,6.0,13.0,54,,33,2017,9,13.0
31888,21,2,0,0,1,2,0,2.0,10653,31,178.0,1598.0,1.47,66.0,22873,21.0,0,41.0,0,21483,21.0,41.0,0,10653,13351,20.0,2,3,,14111,0,0,,0,0,0,,0,0,0,1810,29.0,2,,1,8.0,4.0,4.0,1,6.0,,64,,49,2017,4,
15055,70,2,1,0,1,2,0,1.0,10436,27,32.0,1600.0,1.63,90.0,595,70.0,1,50.0,0,557,70.0,50.0,0,10436,25620,75.0,2,3,,24930,0,0,,0,0,0,,0,0,0,0,,0,,0,8.0,11.0,11.0,0,11.0,19.0,50,,0,2017,2,
46989,73,2,1,0,1,2,1,1.0,12191,17,243.0,1324.0,1.5,54.0,4288,64.0,1,40.0,0,4046,64.0,40.0,0,12192,13201,73.0,1,2,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,4.0,8.0,8.0,1,4.0,,49,,178,2017,3,
10410,91,0,0,0,0,1,1,2.0,0,0,,,,,2083,91.0,0,27.0,0,19362,12.0,,0,0,0,,0,0,,0,0,0,,0,0,0,,0,0,0,2882,91.0,2,,1,,,,0,,,26,,27,2016,12,
25795,88,2,0,0,1,2,0,2.0,12712,34,100.0,1198.0,1.57,44.0,23404,88.0,0,55.0,0,21994,88.0,55.0,0,12713,19811,88.0,2,3,,19824,0,0,,0,0,0,,0,0,0,1503,85.0,2,,1,339.0,3.0,3.0,0,6.0,11.0,9,,7,2017,4,
21248,19,0,0,0,0,1,0,2.0,23182,10,34.0,1991.0,1.97,155.0,16047,19.0,1,71.0,0,15076,19.0,71.0,0,23189,0,,0,0,,0,0,0,,0,0,0,,0,0,0,643,31.0,2,,1,272.0,12.0,12.0,0,14.0,35.0,9,,5,2017,3,
55612,12,2,1,0,1,3,0,2.0,4352,27,41.0,1560.0,1.94,55.0,6150,91.0,0,48.0,0,14715,91.0,46.0,0,4354,18143,91.0,2,2,,16787,0,0,,0,0,0,,0,0,0,0,,0,,0,17.0,7.0,7.0,0,9.0,16.0,9,,10,2017,10,
39840,10,2,0,0,1,3,0,1.0,24531,4,109.0,1461.0,1.94,76.0,17921,10.0,0,41.0,72,16819,10.0,41.0,16,24540,25509,18.0,2,2,,18724,0,0,,0,0,0,,0,0,0,365,10.0,2,,1,354.0,3.0,3.0,0,13.0,21.0,40,,4,2017,7,16.0
32011,12,2,1,0,1,2,0,2.0,21460,7,205.0,1341.0,1.55,63.0,15232,88.0,1,55.0,0,14309,88.0,55.0,0,21466,10554,88.0,2,3,58.0,25733,0,0,,0,0,0,,0,0,0,0,,0,,0,65.0,7.0,7.0,0,3.0,,44,,13,2017,5,
36978,84,2,1,0,1,3,0,2.0,34277,2,48.0,1995.0,2.3,135.0,18513,88.0,0,40.0,0,24596,88.0,,0,34283,14403,84.0,2,1,,1956,0,0,,0,0,0,,0,0,0,0,,0,,0,75.0,9.0,9.0,0,21.0,47.0,9,,6,2017,6,
13465,93,2,0,0,1,5,0,2.0,18385,10,214.0,1598.0,1.5,75.0,19344,93.0,0,53.0,0,5950,93.0,56.0,63,18387,26170,30.0,2,3,,29554,0,0,,0,0,0,,0,0,0,0,,0,,0,25.0,11.0,11.0,2,3.0,,44,,3,2017,1,
14645,28,2,0,0,0,1,0,2.0,28444,24,199.0,1124.0,1.4,44.0,18482,28.0,1,31.0,0,17353,28.0,31.0,0,28452,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,19.0,5.0,5.0,1,4.0,,44,,6,2017,1,
54099,24,0,0,0,0,2,0,2.0,13194,33,46.0,1597.0,2.1,88.0,23234,24.0,1,52.0,46,21827,24.0,52.0,71,13195,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,22.0,2.0,2.0,0,10.0,28.0,3,,3,2017,10,
48727,60,2,1,0,1,2,0,1.0,35241,4,57.0,1461.0,1.96,81.0,22048,60.0,1,80.0,0,20678,60.0,80.0,0,35248,15374,50.0,2,1,,11234,0,0,,0,0,0,,0,0,0,3031,60.0,2,,1,788.0,0.0,0.0,0,12.0,24.0,15,,2,2017,9,
26003,11,2,1,1,1,2,1,1.0,8199,0,104.0,599.0,,52.0,18292,70.0,1,26.0,0,182,70.0,26.0,0,8201,3708,,0,3,52.0,0,0,0,,0,0,0,,0,0,0,0,,0,,0,10.0,2.0,2.0,6,8.0,,44,,67,2017,2,
28762,24,2,1,1,2,4,1,2.0,8715,4,101.0,1149.0,1.61,55.0,10208,23.0,1,24.0,0,20,23.0,54.0,0,8718,12990,24.0,2,1,52.0,9908,0,616,24.0,1,2,2,,1,2294,0,1477,23.0,2,,1,166.0,2.0,2.0,0,8.0,12.0,9,,5,2017,4,
22610,29,2,0,0,1,3,0,2.0,26724,28,95.0,1995.0,2.83,84.0,13668,29.0,0,48.0,75,12840,29.0,48.0,55,26732,7400,29.0,6,3,54.0,0,0,0,,0,0,0,,0,0,0,1121,29.0,2,,1,253.0,11.0,11.0,0,14.0,28.0,66,,18,2017,3,
29936,12,2,1,0,1,3,0,2.0,0,0,59.0,,,,23215,35.0,1,,0,17979,20.0,,0,0,15150,35.0,2,2,,22638,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,11,2017,4,
45912,85,2,1,0,1,3,0,2.0,7897,28,235.0,1195.0,1.36,33.0,8885,85.0,1,28.0,0,8361,85.0,58.0,0,7899,12409,77.0,2,2,,19886,0,0,,0,0,0,,0,0,0,0,,0,,0,131.0,1.0,1.0,1,3.0,,44,,14,2017,8,
65173,91,0,0,0,0,1,0,2.0,19066,27,45.0,1598.0,2.0,72.0,21007,91.0,1,36.0,0,19705,91.0,36.0,0,19068,0,,0,0,,0,0,0,,0,0,0,,0,0,0,2200,91.0,2,,1,64.0,8.0,8.0,0,12.0,13.0,50,,44,2017,11,
27497,99,2,1,0,2,4,1,2.0,8853,27,173.0,1749.0,1.81,85.0,13478,99.0,1,52.0,19,12655,99.0,52.0,63,8855,13672,99.0,2,3,54.0,17154,0,1575,99.0,1,1,2,22.0,1,0,0,0,,0,,0,14.0,10.0,10.0,0,5.0,,44,,6,2017,4,
46433,60,0,0,0,0,2,0,1.0,0,0,36.0,1968.0,,,10528,60.0,1,40.0,0,10091,61.0,,0,0,0,,0,0,,0,0,0,,0,0,0,,0,0,0,3115,50.0,2,,1,,,,0,,,26,,6,2017,8,
52691,17,0,0,0,0,1,0,2.0,0,0,,0.0,,,22456,90.0,0,40.0,0,17979,20.0,,0,0,0,,0,0,,0,0,0,,0,0,0,,0,0,0,4211,90.0,2,,1,,,,0,,,26,,84,2017,7,
27428,26,2,1,0,1,3,0,2.0,4893,24,157.0,1587.0,1.55,80.0,19136,20.0,1,27.0,0,24585,26.0,57.0,0,4894,9888,20.0,2,3,44.0,13144,0,0,,0,0,0,,0,0,0,0,,0,,0,30.0,6.0,6.0,0,4.0,,49,,5,2017,4,
27749,29,2,0,0,1,3,0,2.0,32105,19,50.0,1499.0,1.57,55.0,16907,29.0,0,51.0,0,12282,29.0,53.0,0,32111,14114,10.0,2,2,,6986,0,0,,0,0,0,,0,0,0,1516,29.0,2,,1,26.0,10.0,10.0,2,3.0,14.0,63,,5,2017,4,
21369,29,2,0,0,1,2,0,2.0,0,0,46.0,,,,3389,29.0,1,,0,3208,29.0,,0,0,15913,29.0,2,3,,5062,0,0,,0,0,0,,0,0,0,4512,21.0,2,,1,,,,0,,,26,,5,2017,3,
60805,46,2,0,0,0,3,0,1.0,17517,19,153.0,1399.0,1.57,50.0,23224,45.0,0,52.0,50,21818,45.0,52.0,30,17518,0,,0,0,,0,0,0,,0,0,0,,0,0,0,2674,45.0,2,,1,36.0,12.0,12.0,0,14.0,,9,,5,2017,11,
10554,85,2,1,0,1,2,0,2.0,22055,19,155.0,1299.0,1.54,51.0,18743,85.0,1,77.0,0,17602,85.0,77.0,0,22061,17379,85.0,2,2,,18036,0,0,,0,0,0,,0,0,0,0,,0,,0,780.0,9.0,9.0,0,4.0,,44,,4,2017,1,
14293,22,2,0,0,1,3,1,2.0,4241,28,64.0,1248.0,,70.0,13712,22.0,0,71.0,46,12881,22.0,71.0,71,4243,19605,22.0,2,3,,21304,0,0,,0,0,0,,0,0,0,3679,22.0,2,,1,39.0,9.0,9.0,0,6.0,16.0,40,,3,2017,1,
19099,33,2,1,0,1,2,0,2.0,31571,4,56.0,1149.0,1.58,55.0,12655,33.0,0,83.0,0,11881,33.0,83.0,0,31577,9662,33.0,2,2,,25474,0,0,,0,0,0,,0,0,0,0,,0,,0,149.0,7.0,7.0,1,4.0,,64,,5,2017,2,
47728,92,2,0,0,1,2,0,2.0,17218,28,48.0,1248.0,1.69,55.0,9902,91.0,0,27.0,0,9333,91.0,27.0,0,17219,5500,91.0,2,2,60.0,312,0,0,,0,0,0,,0,0,0,2545,98.0,2,,1,14.0,10.0,10.0,0,6.0,15.0,51,,0,2017,9,
17241,77,2,0,0,0,2,1,1.0,27164,5,82.0,998.0,1.18,50.0,25306,77.0,1,52.0,1,23786,77.0,52.0,17,27172,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,17.0,7.0,7.0,0,5.0,9.0,51,,5,2017,2,
62907,21,2,0,0,1,2,0,2.0,17767,4,78.0,1149.0,1.59,55.0,25173,29.0,0,46.0,0,23663,29.0,46.0,0,17768,11853,20.0,2,3,,10549,0,0,,0,0,0,,0,0,0,1413,29.0,2,,1,119.0,1.0,1.0,0,4.0,,35,,3,2017,12,
27703,12,2,1,0,1,2,1,2.0,18521,28,62.0,1686.0,2.17,81.0,24413,23.0,1,54.0,0,22961,23.0,54.0,0,18523,15486,35.0,2,2,,27797,0,0,,0,0,0,,0,0,0,0,,0,,0,303.0,9.0,9.0,0,11.0,15.0,38,,5,2017,4,
57070,26,2,0,1,1,4,1,2.0,25962,32,63.0,1582.0,1.92,94.0,24635,26.0,1,28.0,75,23161,26.0,28.0,55,25969,2482,30.0,2,1,41.0,24589,0,0,,0,0,0,,0,0,0,2982,26.0,2,,1,23.0,1.0,1.0,2,9.0,,44,,12,2017,10,
41758,86,2,1,0,1,2,0,2.0,33271,27,99.0,1997.0,2.15,100.0,7898,22.0,0,46.0,0,7454,22.0,46.0,0,33278,23372,86.0,2,3,,15064,0,0,,0,0,0,,0,0,0,1630,22.0,2,,1,16.0,8.0,8.0,0,4.0,,49,,2,2017,7,10.0
29787,37,2,0,0,1,3,0,2.0,1350,27,85.0,1560.0,1.6,68.0,247,37.0,0,58.0,49,233,37.0,58.0,48,1350,14187,37.0,2,1,,6454,0,0,,0,0,0,,0,0,0,0,,0,,0,61.0,11.0,11.0,0,12.0,17.0,40,,1,2017,5,
29121,17,2,1,0,1,3,0,2.0,17091,29,234.0,1595.0,1.72,74.0,8455,17.0,1,22.0,0,7985,17.0,51.0,0,17092,19419,17.0,2,3,55.0,18197,0,0,,0,0,0,,0,0,0,0,,0,,0,28.0,8.0,8.0,3,4.0,,44,,4,2017,5,
47864,22,2,1,0,1,2,0,2.0,6965,0,266.0,0.0,,55.0,13374,25.0,1,68.0,0,12562,25.0,68.0,0,6966,25927,22.0,2,2,,22680,0,0,,0,0,0,,0,0,0,0,,0,,0,189.0,3.0,3.0,0,4.0,,44,,2,2017,9,
52816,98,2,0,0,1,3,1,2.0,28021,33,150.0,1246.0,1.49,57.0,13654,98.0,0,41.0,19,12826,98.0,41.0,63,28029,5260,98.0,2,3,,15034,0,0,,0,0,0,,0,0,0,3449,98.0,2,,1,39.0,9.0,9.0,0,4.0,,55,,105,2017,6,
27074,71,1,0,0,0,3,0,1.0,0,0,24.0,,,,8605,71.0,1,34.0,0,20938,60.0,,19,0,0,,0,0,,0,0,0,,0,0,0,,0,0,0,2164,60.0,2,,1,,,,0,,,26,,6,2017,4,
35830,24,2,1,0,1,2,0,2.0,2241,5,57.0,1329.0,1.53,73.0,19113,31.0,1,84.0,0,17940,31.0,84.0,0,2241,5180,24.0,2,2,,20773,0,0,,0,0,0,,0,0,0,0,,0,,0,158.0,10.0,10.0,0,4.0,11.0,51,,31,2017,5,
37229,39,0,0,0,0,1,0,2.0,21358,21,62.0,1598.0,1.98,77.0,16296,39.0,1,35.0,0,15302,39.0,35.0,0,21363,0,,0,0,,0,0,0,,0,0,0,,0,0,0,3184,39.0,2,,1,68.0,4.0,4.0,0,9.0,26.0,3,,11,2017,6,
47123,73,0,0,0,0,1,0,1.0,25468,28,62.0,1995.0,2.79,84.0,8265,73.0,1,63.0,0,7801,73.0,63.0,0,25475,0,,0,0,,0,0,0,,0,0,0,,0,0,0,2870,71.0,2,,1,102.0,6.0,6.0,0,11.0,24.0,9,,3,2017,8,
61185,69,2,0,0,1,2,0,1.0,16858,13,79.0,1461.0,1.84,81.0,381,69.0,1,58.0,0,361,69.0,58.0,0,16859,10939,69.0,2,1,28.0,29636,0,0,,0,0,0,,0,0,0,4106,69.0,2,,1,161.0,7.0,7.0,0,7.0,17.0,3,,2,2017,12,
30743,39,2,0,0,1,3,0,2.0,678,5,280.0,3000.0,2.5,96.0,22380,35.0,1,40.0,70,21006,35.0,40.0,53,678,4328,39.0,2,2,,21303,0,0,,0,0,0,,0,0,0,3116,35.0,2,,1,68.0,4.0,4.0,1,5.0,,44,,5,2017,5,
28103,99,2,1,0,1,2,0,2.0,13017,18,157.0,1240.0,1.47,59.0,21487,99.0,1,92.0,0,20163,99.0,92.0,0,13018,3061,99.0,2,2,,19864,0,0,,0,0,0,,0,0,0,0,,0,,0,783.0,9.0,9.0,0,3.0,,44,,2,2017,4,
59844,83,2,1,0,1,3,0,2.0,0,0,46.0,1968.0,1.8,,10143,83.0,1,55.0,0,17324,10.0,,0,0,15313,83.0,2,2,,713,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,10,2017,11,
44233,21,0,0,0,1,2,0,2.0,28568,19,103.0,1753.0,2.5,92.0,6568,21.0,0,55.0,0,6235,21.0,55.0,0,28575,4062,,2,2,,20386,0,0,,0,0,0,,0,0,0,0,,0,,0,278.0,10.0,10.0,0,6.0,22.0,10,,2,2017,8,
28825,36,2,1,0,1,3,0,2.0,36613,34,35.0,1968.0,1.98,100.0,22204,36.0,0,64.0,24,20832,36.0,64.0,66,36622,14382,36.0,2,3,54.0,12656,0,0,,0,0,0,,0,0,0,0,,0,,0,164.0,4.0,4.0,0,6.0,30.0,63,,7,2017,4,
52733,87,0,0,0,0,1,1,2.0,6451,34,78.0,1598.0,1.84,77.0,11752,90.0,1,47.0,0,11039,90.0,47.0,0,6452,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,11.0,1.0,1.0,1,4.0,,44,,195,2017,3,
63833,88,2,1,1,2,3,0,2.0,14058,26,115.0,1991.0,2.5,93.0,13786,85.0,1,23.0,0,12948,85.0,23.0,0,14058,8724,98.0,2,2,,25397,0,2456,87.0,2,2,3,27.0,1,1574,0,0,,0,,0,15.0,9.0,9.0,0,5.0,,55,,2,2017,12,
18786,23,2,0,0,1,2,0,2.0,26716,21,109.0,1198.0,1.66,51.0,18062,23.0,1,79.0,0,16946,23.0,79.0,0,26724,17016,24.0,2,2,,12959,0,0,,0,0,0,,0,0,0,322,23.0,2,,1,781.0,5.0,5.0,0,4.0,10.0,68,,1,2017,2,
28546,90,2,0,0,1,2,0,2.0,0,0,58.0,,,,11502,93.0,1,,0,16915,90.0,,0,0,15116,90.0,1,2,,0,0,0,,0,0,0,,0,0,0,60,90.0,2,,1,,,,0,,,26,,5,2017,4,
24828,88,2,0,0,1,2,0,2.0,25745,29,128.0,1968.0,2.12,100.0,13292,88.0,1,32.0,0,12480,88.0,32.0,0,25752,5858,88.0,2,3,75.0,5355,0,0,,0,0,0,,0,0,0,2298,85.0,2,,1,6.0,6.0,6.0,0,4.0,,44,,4,2017,4,
17737,82,2,0,2,4,5,0,2.0,30422,27,131.0,1560.0,2.05,80.0,6743,83.0,0,45.0,18,6400,83.0,45.0,20,30428,16951,83.0,2,2,,6150,0,702,80.0,2,2,2,,1,1637,0,0,,0,,0,193.0,11.0,11.0,0,11.0,23.0,30,0.0,19,2017,2,
55055,75,2,0,0,1,4,0,1.0,0,0,53.0,0.0,,,6174,70.0,0,38.0,0,9744,70.0,,19,0,18942,25.0,2,1,29.0,29529,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,2,2017,10,7.0
41024,23,2,1,1,1,3,1,2.0,18643,27,68.0,1560.0,1.47,80.0,11062,23.0,1,30.0,0,10404,22.0,63.0,0,18645,22161,23.0,1,2,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,30.0,6.0,6.0,1,3.0,,44,,2,2017,7,17.0
39537,93,2,1,0,1,3,0,1.0,29736,12,187.0,2435.0,1.98,103.0,12377,95.0,1,22.0,0,11616,95.0,55.0,0,29742,11295,92.0,2,3,,14410,0,0,,0,0,0,,0,0,0,0,,0,,0,34.0,2.0,2.0,0,4.0,,44,,6,2017,7,
46520,80,4,0,0,0,1,0,2.0,12230,31,28.0,1998.0,3.0,141.0,14669,80.0,1,,0,13776,80.0,,0,12231,0,,0,0,,0,0,0,,0,0,0,,0,0,0,3314,82.0,2,,1,4.0,8.0,8.0,2,13.0,25.0,40,,2,2017,8,
14732,18,2,0,0,1,3,0,2.0,30019,28,99.0,1598.0,1.76,85.0,21511,18.0,0,71.0,72,20185,18.0,71.0,16,30025,20402,18.0,2,2,,28613,0,0,,0,0,0,,0,0,0,4081,18.0,2,,1,198.0,6.0,6.0,0,6.0,17.0,51,,3,2017,1,12.0
21364,97,2,0,0,1,3,0,2.0,0,0,40.0,,3.3,,15613,97.0,1,30.0,0,17221,85.0,,0,0,23278,97.0,7,2,,7097,0,0,,0,0,0,,0,0,0,2779,85.0,2,,1,,,,0,,,26,,16,2017,2,
46507,22,2,1,1,1,3,0,2.0,0,0,37.0,,,,13964,22.0,1,52.0,0,14702,16.0,,0,0,14774,22.0,3,1,38.0,0,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,8,2017,8,
31905,32,0,0,0,0,2,0,2.0,23372,2,26.0,2993.0,2.78,190.0,14950,35.0,1,50.0,0,22097,32.0,,0,23379,0,,0,0,,0,0,0,,0,0,0,,0,0,0,1796,36.0,2,,1,39.0,9.0,9.0,1,17.0,67.0,9,,14,2017,5,
22681,35,2,1,0,1,2,0,2.0,7098,28,83.0,1248.0,1.69,55.0,19773,36.0,1,58.0,0,18565,36.0,58.0,0,7099,25116,35.0,2,2,,27859,0,0,,0,0,0,,0,0,0,1797,39.0,2,,1,142.0,2.0,2.0,0,6.0,14.0,3,,18,2017,3,
22957,60,2,0,0,1,2,0,1.0,11130,27,110.0,1398.0,1.53,50.0,11803,60.0,1,66.0,0,11086,60.0,66.0,0,11130,22997,50.0,2,3,40.0,1794,0,0,,0,0,0,,0,0,0,2478,60.0,2,,1,58.0,2.0,2.0,0,6.0,12.0,16,,1,2017,3,22.0
53012,88,2,0,0,1,2,1,2.0,26379,2,104.0,1995.0,2.04,100.0,20270,85.0,1,29.0,0,19036,85.0,29.0,0,26386,7963,88.0,2,3,,24864,0,0,,0,0,0,,0,0,0,966,88.0,2,,1,166.0,2.0,2.0,3,5.0,,14,,2,2017,10,
12772,90,2,1,0,3,5,1,2.0,0,0,104.0,1753.0,2.5,,20497,98.0,1,57.0,0,8210,12.0,,0,0,2335,90.0,2,3,52.0,10617,0,1475,92.0,1,2,1,29.0,1,1188,0,0,,0,,0,,,,0,,,26,0.0,5,2017,1,
18896,20,0,0,0,0,3,0,2.0,7508,10,44.0,2143.0,3.05,100.0,19923,91.0,1,38.0,0,13774,91.0,,68,7510,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,20.0,4.0,4.0,0,11.0,29.0,9,,39,2017,1,
21133,10,2,0,0,1,3,0,2.0,34143,34,52.0,1968.0,3.5,105.0,3228,93.0,1,34.0,19,3056,93.0,34.0,63,34149,12931,71.0,2,3,48.0,19804,0,0,,0,0,0,,0,0,0,0,,0,,0,28.0,8.0,8.0,0,15.0,26.0,9,,13,2017,2,
20921,92,2,0,0,1,2,0,2.0,17216,4,43.0,1149.0,1.58,55.0,1441,92.0,0,61.0,0,5103,92.0,68.0,0,17217,15546,92.0,0,2,,0,0,0,,0,0,0,,0,0,0,3240,92.0,2,,1,19.0,5.0,5.0,0,3.0,,14,,13,2017,2,
12462,41,2,0,0,1,4,0,1.0,0,0,43.0,2143.0,2.3,,26061,40.0,1,53.0,0,17324,10.0,,74,0,19203,41.0,2,2,56.0,27006,0,0,,0,0,0,,0,0,0,612,40.0,2,,1,,,,0,,,26,,6,2017,1,
42959,89,2,0,0,1,2,1,1.0,18378,29,159.0,1896.0,2.07,96.0,5255,89.0,1,43.0,0,4989,89.0,43.0,0,18380,8079,89.0,2,1,,10897,0,0,,0,0,0,,0,0,0,3390,77.0,2,,1,37.0,11.0,11.0,0,5.0,,64,,1,2017,8,
54152,20,2,1,0,0,2,0,2.0,24537,7,157.0,1991.0,,83.0,11372,29.0,1,64.0,0,10702,29.0,64.0,0,24546,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,357.0,8.0,8.0,0,5.0,18.0,51,,3,2017,10,
56361,88,2,0,0,3,5,1,2.0,28103,12,246.0,2435.0,1.91,106.0,25139,88.0,1,25.0,0,5271,88.0,49.0,8,28111,5383,88.0,0,2,,0,0,1194,88.0,1,2,1,45.0,1,914,0,28,88.0,2,,1,67.0,5.0,5.0,0,3.0,,14,0.0,10,2017,10,
63254,22,2,0,0,1,2,1,2.0,14131,28,126.0,1995.0,3.01,84.0,8005,22.0,1,41.0,0,7557,22.0,41.0,0,14131,6514,22.0,6,3,,0,0,0,,0,0,0,,0,0,0,3679,22.0,2,,1,184.0,9.0,9.0,1,5.0,,35,,17,2017,11,
46773,53,2,1,0,1,2,0,1.0,586,18,227.0,2494.0,2.74,76.0,24592,42.0,1,67.0,0,23119,42.0,67.0,0,586,9381,11.0,2,2,,18696,0,0,,0,0,0,,0,0,0,0,,0,,0,58.0,2.0,2.0,3,4.0,,49,,2,2017,8,
26686,87,2,0,0,1,4,0,2.0,2542,24,169.0,1997.0,1.76,66.0,4815,87.0,0,25.0,0,8899,87.0,54.0,63,2543,7526,98.0,2,2,,31943,0,0,,0,0,0,,0,0,0,2425,98.0,2,,1,80.0,4.0,4.0,0,4.0,,49,,6,2017,4,
